accession	BinID	NewContigID	OldContigId	ContigIdMerge	ContigNewLength	ContigOldLength	GC	ProteinID	ProteinGC	ProteinLength	Prokka
GCA_000017945-FLGBHGLA_12740	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12740	0.118	177	hypothetical protein
GCA_000017945-FLGBHGLA_12750	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12750	0.071	183	L-fuculose phosphate aldolase
GCA_000017945-FLGBHGLA_12760	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12760	0.108	138	hypothetical protein
GCA_000017945-FLGBHGLA_12770	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12770	0.25	72	Polyferredoxin protein MvhB
GCA_000017945-FLGBHGLA_12780	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12780	0.118	152	hypothetical protein
GCA_000017945-FLGBHGLA_12790	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12790	0.101	267	hypothetical protein
GCA_000017945-FLGBHGLA_12800	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12800	0.095	178	hypothetical protein
GCA_000017945-FLGBHGLA_12810	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12810	0.064	62	hypothetical protein
GCA_000017945-FLGBHGLA_12820	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12820	0.093	182	hypothetical protein
GCA_000017945-FLGBHGLA_12830	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12830	0.094	244	hypothetical protein
GCA_000017945-FLGBHGLA_12840	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12840	0.065	504	putative KH and PIN-domain containing protein
GCA_000017945-FLGBHGLA_12850	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12850	0.096	383	hypothetical protein
GCA_000017945-FLGBHGLA_12860	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12860	0.078	282	L-threonine 3-dehydrogenase
GCA_000017945-FLGBHGLA_12870	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12870	0.125	175	Isopropylmalate/citramalate isomerase small subunit
GCA_000017945-FLGBHGLA_12880	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12880	0.069	477	(R)-citramalate synthase CimA
GCA_000017945-FLGBHGLA_12890	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12890	0.086	207	hypothetical protein
GCA_000017945-FLGBHGLA_12900	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12900	0.109	355	hypothetical protein
GCA_000017945-FLGBHGLA_12910	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12910	0.098	713	Phosphoribosylformylglycinamidine synthase subunit PurL
GCA_000017945-FLGBHGLA_12920	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12920	0.085	281	hypothetical protein
GCA_000017945-FLGBHGLA_12930	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12930	0.094	233	hypothetical protein
GCA_000017945-FLGBHGLA_12940	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12940	0.025	1278	hypothetical protein
GCA_000017945-FLGBHGLA_12950	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12950	0.081	184	Pyruvate/ketoisovalerate oxidoreductases common subunit gamma
GCA_000017945-FLGBHGLA_12960	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12960	0.156	102	Pyruvate synthase subunit PorD
GCA_000017945-FLGBHGLA_12970	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12970	0.063	393	Pyruvate synthase subunit PorA
GCA_000017945-FLGBHGLA_12980	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12980	0.102	322	Pyruvate synthase subunit PorB
GCA_000017945-FLGBHGLA_12990	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12990	0.104	345	putative tRNA pseudouridine synthase D
GCA_000017945-FLGBHGLA_13000	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13000	0.097	103	50S ribosomal protein L14e
GCA_000017945-FLGBHGLA_13010	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13010	0.085	361	hypothetical protein
GCA_000017945-FLGBHGLA_13020	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13020	0.077	311	Malate dehydrogenase
GCA_000017945-FLGBHGLA_13030	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13030	0.127	244	hypothetical protein
GCA_000017945-FLGBHGLA_13040	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13040	0.094	371	Ribosomal RNA large subunit methyltransferase I
GCA_000017945-FLGBHGLA_13050	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13050	0.094	85	Major outer membrane protein 1
GCA_000017945-FLGBHGLA_13060	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13060	0.086	279	1-deoxy-D-xylulose-5-phosphate synthase
GCA_000017945-FLGBHGLA_13070	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13070	0.092	130	Translation initiation factor 2 subunit beta
GCA_000017945-FLGBHGLA_13080	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13080	0.142	63	hypothetical protein
GCA_000017945-FLGBHGLA_13090	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13090	0.07	769	hypothetical protein
GCA_000017945-FLGBHGLA_13100	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13100	0.116	223	putative ABC transporter ATP-binding protein
GCA_000017945-FLGBHGLA_13110	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13110	0.031	287	hypothetical protein
GCA_000017945-FLGBHGLA_13120	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13120	0.157	165	hypothetical protein
GCA_000017945-FLGBHGLA_13130	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13130	0.075	173	hypothetical protein
GCA_000017945-FLGBHGLA_13140	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13140	0.135	148	50S ribosomal protein L15
GCA_000017945-FLGBHGLA_13150	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13150	0.088	159	50S ribosomal protein L30
GCA_000017945-FLGBHGLA_13160	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13160	0.099	211	30S ribosomal protein S5
GCA_000017945-FLGBHGLA_13170	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13170	0.073	204	50S ribosomal protein L18
GCA_000017945-FLGBHGLA_13180	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13180	0.066	150	50S ribosomal protein L19e
GCA_000017945-FLGBHGLA_13190	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13190	0.067	148	50S ribosomal protein L32e
GCA_000017945-FLGBHGLA_13200	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13200	0.075	186	50S ribosomal protein L6
GCA_000017945-FLGBHGLA_13210	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13210	0.125	104	Protein translation factor SUI1
GCA_000017945-FLGBHGLA_13220	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13220	0.142	56	DNA-directed RNA polymerase subunit P
GCA_000017945-FLGBHGLA_13230	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13230	0.119	193	hypothetical protein
GCA_000017945-FLGBHGLA_13240	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13240	0.1	248	Phosphoglycolate phosphatase
GCA_000017945-FLGBHGLA_13250	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13250	0.12	174	hypothetical protein
GCA_000017945-FLGBHGLA_13260	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13260	0.04	171	hypothetical protein
GCA_000017945-FLGBHGLA_13270	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13270	0.074	698	ATP-dependent DNA helicase Hel308
GCA_000017945-FLGBHGLA_13280	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13280	0.119	426	3-phosphoshikimate 1-carboxyvinyltransferase
GCA_000017945-FLGBHGLA_13290	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13290	0.086	150	hypothetical protein
GCA_000017945-FLGBHGLA_13300	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13300	0.081	208	hypothetical protein
GCA_000017945-FLGBHGLA_13310	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13310	0.077	77	hypothetical protein
GCA_000017945-FLGBHGLA_13320	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13320	0.025	40	hypothetical protein
GCA_000017945-FLGBHGLA_13330	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13330	0.113	407	Putative ammonium transporter
GCA_000017945-FLGBHGLA_13340	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13340	0.103	116	putative nitrogen regulatory PII-like protein
GCA_000017945-FLGBHGLA_13350	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13350	0.08	75	hypothetical protein
GCA_000017945-FLGBHGLA_13360	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13360	0.058	424	ORC1-type DNA replication protein 2
GCA_000017945-FLGBHGLA_13370	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13370	0.094	74	hypothetical protein
GCA_000017945-FLGBHGLA_13380	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13380	0.063	689	Minichromosome maintenance protein MCM
GCA_000017945-FLGBHGLA_13390	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13390	0.042	190	hypothetical protein
GCA_000017945-FLGBHGLA_13400	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13400	0.066	329	Replication factor C small subunit
GCA_000017945-FLGBHGLA_13410	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13410	0.058	476	Replication factor C large subunit
GCA_000017945-FLGBHGLA_13420	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13420	0.071	379	Tryptophan--tRNA ligase
GCA_000017945-FLGBHGLA_13430	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13430	0.074	108	hypothetical protein
GCA_000017945-FLGBHGLA_13440	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13440	0.18	50	hypothetical protein
GCA_000017945-FLGBHGLA_13450	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13450	0.178	73	hypothetical protein
GCA_000017945-FLGBHGLA_13460	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13460	0.096	436	hypothetical protein
GCA_000017945-FLGBHGLA_13470	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13470	0.073	596	V-type ATP synthase alpha chain
GCA_000017945-FLGBHGLA_13480	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13480	0.098	71	hypothetical protein
GCA_000017945-FLGBHGLA_13490	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13490	0.089	348	hypothetical protein
GCA_000017945-FLGBHGLA_13500	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13500	0.089	278	Polyamine aminopropyltransferase
GCA_000017945-FLGBHGLA_13510	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13510	0.039	305	hypothetical protein
GCA_000017945-FLGBHGLA_13520	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13520	0.092	163	hypothetical protein
GCA_000017945-FLGBHGLA_13530	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13530	0.068	292	hypothetical protein
GCA_000017945-FLGBHGLA_13540	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13540	0.069	187	hypothetical protein
GCA_000017945-FLGBHGLA_13550	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13550	0.132	280	hypothetical protein
GCA_000017945-FLGBHGLA_13560	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13560	0.067	178	hypothetical protein
GCA_000017945-FLGBHGLA_13570	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13570	0.145	248	hypothetical protein
GCA_000017945-FLGBHGLA_13580	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13580	0.114	358	hypothetical protein
GCA_000017945-FLGBHGLA_13590	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13590	0.117	272	hypothetical protein
GCA_000017945-FLGBHGLA_13600	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13600	0.1	219	Methionine--tRNA ligase
GCA_000017945-FLGBHGLA_13610	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13610	0.052	172	hypothetical protein
GCA_000017945-FLGBHGLA_13620	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13620	0.041	316	Inosine-5'-monophosphate dehydrogenase
GCA_000017945-FLGBHGLA_13630	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13630	0.08	237	hypothetical protein
GCA_000017945-FLGBHGLA_13640	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13640	0.098	182	hypothetical protein
GCA_000017945-FLGBHGLA_13650	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13650	0.031	94	hypothetical protein
GCA_000017945-FLGBHGLA_13660	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13660	0.043	92	hypothetical protein
GCA_000017945-FLGBHGLA_13670	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13670	0.069	594	hypothetical protein
GCA_000017945-FLGBHGLA_13680	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13680	0.046	86	hypothetical protein
GCA_000017945-FLGBHGLA_13690	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13690	0.068	306	Putative arsenical pump-driving ATPase
GCA_000017945-FLGBHGLA_13700	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13700	0.035	198	hypothetical protein
GCA_000017945-FLGBHGLA_13710	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13710	0.075	53	hypothetical protein
GCA_000017945-FLGBHGLA_13720	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13720	0.071	169	Protein-lysine N-methyltransferase
GCA_000017945-FLGBHGLA_13730	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13730	0.111	179	hypothetical protein
GCA_000017945-FLGBHGLA_13740	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13740	0.07	254	Indole-3-glycerol phosphate synthase
GCA_000017945-FLGBHGLA_13750	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13750	0.085	351	putative ABC transporter ATP-binding protein
GCA_000017945-FLGBHGLA_13760	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13760	0.078	393	tRNA (cytosine(48)-C(5))-methyltransferase
GCA_000017945-FLGBHGLA_13770	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13770	0.097	164	hypothetical protein
GCA_000017945-FLGBHGLA_13780	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13780	0.059	355	(5-formylfuran-3-yl)methyl phosphate transaminase
GCA_000017945-FLGBHGLA_13790	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13790	0.098	153	Riboflavin synthase
GCA_000017945-FLGBHGLA_13800	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13800	0.091	372	tRNA sulfurtransferase
GCA_000017945-FLGBHGLA_13810	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13810	0.054	385	hypothetical protein
GCA_000017945-FLGBHGLA_13820	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13820	0.084	440	hypothetical protein
GCA_000017945-FLGBHGLA_13830	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13830	0.096	321	putative ABC transporter ATP-binding protein
GCA_000017945-FLGBHGLA_13840	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13840	0.12	200	Trehalose/maltose import ATP-binding protein MalK
GCA_000017945-FLGBHGLA_13850	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13850	0.065	246	Molybdate/tungstate transport system permease protein WtpB
GCA_000017945-FLGBHGLA_13860	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13860	0.096	259	hypothetical protein
GCA_000017945-FLGBHGLA_13870	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13870	0.076	156	DNA-binding protein Tfx
GCA_000017945-FLGBHGLA_13880	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13880	0.101	227	hypothetical protein
GCA_000017945-FLGBHGLA_13890	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13890	0.088	363	Peptide chain release factor subunit 1
GCA_000017945-FLGBHGLA_13900	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13900	0.111	188	GMP synthase [glutamine-hydrolyzing] subunit A
GCA_000017945-FLGBHGLA_13910	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13910	0.143	251	50S ribosomal protein L2
GCA_000017945-FLGBHGLA_13920	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13920	0.08	62	hypothetical protein
GCA_000017945-FLGBHGLA_13930	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13930	0.077	894	putative ATP-dependent RNA helicase
GCA_000017945-FLGBHGLA_13940	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13940	0.072	124	Superoxide reductase
GCA_000017945-FLGBHGLA_13950	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13950	0.091	251	putative L-aspartate dehydrogenase
GCA_000017945-FLGBHGLA_13960	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13960	0.074	281	hypothetical protein
GCA_000017945-FLGBHGLA_13970	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13970	0.067	1179	hypothetical protein
GCA_000017945-FLGBHGLA_13980	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13980	0.088	214	hypothetical protein
GCA_000017945-FLGBHGLA_13990	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_13990	0.066	60	hypothetical protein
GCA_000017945-FLGBHGLA_14000	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14000	0.057	452	hypothetical protein
GCA_000017945-FLGBHGLA_14010	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14010	0.11	227	hypothetical protein
GCA_000017945-FLGBHGLA_14020	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14020	0.046	108	hypothetical protein
GCA_000017945-FLGBHGLA_14030	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14030	0.098	418	hypothetical protein
GCA_000017945-FLGBHGLA_14040	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14040	0.107	214	hypothetical protein
GCA_000017945-FLGBHGLA_14050	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14050	0.075	211	Orotidine 5'-phosphate decarboxylase
GCA_000017945-FLGBHGLA_14060	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14060	0.097	638	hypothetical protein
GCA_000017945-FLGBHGLA_14070	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14070	0.099	646	Phosphoadenosine phosphosulfate reductase
GCA_000017945-FLGBHGLA_14080	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14080	0.105	303	N-acetylmannosamine kinase
GCA_000017945-FLGBHGLA_14090	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14090	0.096	135	hypothetical protein
GCA_000017945-FLGBHGLA_14100	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_14100	0.078	178	Small heat shock protein HSP16.5
