GCA_000017945-FLGBHGLA_11230	IPR015421; IPR001085; IPR039429; IPR015424; IPR019798; IPR015422	Pyridoxal phosphate-dependent transferase, major domain; Serine hydroxymethyltransferase; Serine hydroxymethyltransferase-like domain; Pyridoxal phosphate-dependent transferase; Serine hydroxymethyltransferase, pyridoxal phosphate binding site; Pyridoxal phosphate-dependent transferase domain 1	PF00464	Serine hydroxymethyltransferase	GO:0003824; GO:0004372|GO:0019264|GO:0030170|GO:0035999; GO:0004372|GO:0019264|GO:0030170|GO:0035999; GO:0004372|GO:0019264|GO:0030170|GO:0035999; GO:0004372|GO:0019264|GO:0030170|GO:0035999; GO:0030170; GO:0003824	-
GCA_000017945-FLGBHGLA_11240	IPR001719; IPR013022; IPR036237	AP endonuclease 2; Xylose isomerase-like, TIM barrel domain; Xylose isomerase-like superfamily	PF01261	Xylose isomerase-like TIM barrel	GO:0003677|GO:0006281|GO:0008270; GO:0003677|GO:0006281|GO:0008270; GO:0003677|GO:0006281|GO:0008270	-
GCA_000017945-FLGBHGLA_11250	IPR001780; IPR038661; IPR009000	Ribosomal protein L35A; Ribosomal protein L35A superfamily; Translation protein, beta-barrel domain superfamily	PF01247	Ribosomal protein L35Ae	GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412	-
GCA_000017945-FLGBHGLA_11260	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11270	IPR000644	CBS domain	PF00571	CBS domain	-	-
GCA_000017945-FLGBHGLA_11280	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11290	IPR011604	Exonuclease, phage-type/RecB, C-terminal	-	-	-	-
GCA_000017945-FLGBHGLA_11300	IPR029061; IPR029035; IPR011766; IPR000399; IPR012000; IPR012001; IPR012846; IPR039368	Thiamin diphosphate-binding fold; DHS-like NAD/FAD-binding domain superfamily; Thiamine pyrophosphate enzyme, C-terminal TPP-binding; TPP-binding enzyme, conserved site; Thiamine pyrophosphate enzyme, central domain; Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain; Acetolactate synthase, large subunit, biosynthetic; Acetolactate synthase large subunit, TPP binding domain	PF02775; PF00205; PF02776	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain; Thiamine pyrophosphate enzyme, central domain; Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	GO:0003824|GO:0030976; GO:0000287|GO:0030976; GO:0000287|GO:0030976; GO:0030976; GO:0000287|GO:0003984|GO:0009082|GO:0030976|GO:0050660; GO:0030976	-
GCA_000017945-FLGBHGLA_11310	-	-	PF13710	ACT domain	-	-
GCA_000017945-FLGBHGLA_11320	IPR011146; IPR039384; IPR036265; IPR019808; IPR001310	HIT-like domain; HINT family; HIT-like superfamily; Histidine triad, conserved site; Histidine triad (HIT) protein	PF01230	HIT domain	GO:0003824	-
GCA_000017945-FLGBHGLA_11330	IPR006316; IPR006654; IPR006653; IPR023026; IPR001926; IPR036052	Tryptophan synthase, beta chain-like; Tryptophan synthase, beta chain; Tryptophan synthase, beta chain, conserved site; Tryptophan synthase beta chain/beta chain-like; Pyridoxal-phosphate dependent enzyme; Tryptophan synthase beta subunit-like PLP-dependent enzyme	PF00291	Pyridoxal-phosphate dependent enzyme	GO:0000162|GO:0004834|GO:0030170; GO:0004834|GO:0006568; GO:0004834|GO:0006568; GO:0000162|GO:0004834; GO:0000162|GO:0004834; GO:0000162|GO:0004834|GO:0030170; GO:0000162|GO:0004834|GO:0030170	-
GCA_000017945-FLGBHGLA_11340	IPR009010	Aspartate decarboxylase-like domain superfamily	-	-	-	-
GCA_000017945-FLGBHGLA_11350	IPR015421; IPR015424; IPR000277; IPR015422	Pyridoxal phosphate-dependent transferase, major domain; Pyridoxal phosphate-dependent transferase; Cys/Met metabolism, pyridoxal phosphate-dependent enzyme; Pyridoxal phosphate-dependent transferase domain 1	PF01053	Cys/Met metabolism PLP-dependent enzyme	GO:0003824; GO:0030170; GO:0003824; GO:0030170; GO:0030170; GO:0030170	-
GCA_000017945-FLGBHGLA_11360	IPR000845; IPR035994; IPR010044; IPR018099	Nucleoside phosphorylase domain; Nucleoside phosphorylase superfamily; Methylthioadenosine phosphorylase  (MTAP); Purine phosphorylase, family 2, conserved site	PF01048	Phosphorylase superfamily	GO:0003824|GO:0009116; GO:0003824|GO:0009116; GO:0017061; GO:0017061; GO:0016763; GO:0017061	-
GCA_000017945-FLGBHGLA_11370	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11380	IPR004457; IPR004470	Zinc finger, ZPR1-type; Zinc finger, ZPR1-type, subgroup	PF03367	ZPR1 zinc-finger domain	GO:0008270; GO:0008270; GO:0008270; GO:0008270	-
GCA_000017945-FLGBHGLA_11390	IPR000552; IPR011332	Ribosomal protein L44e; Zinc-binding ribosomal protein	PF00935	Ribosomal protein L44	GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0006412	-
GCA_000017945-FLGBHGLA_11400	IPR006638; IPR034481; IPR017200; IPR034395; IPR007197; IPR013785	Elp3/MiaB/NifB; Main SPASM domain-containing; Coenzyme PQQ synthesis protein E; SPASM/twitch domain-containing; Radical SAM; Aldolase-type TIM barrel	PF04055; PF13394	Radical SAM superfamily; 4Fe-4S single cluster domain	GO:0003824|GO:0051536; GO:0003824|GO:0051536; GO:0003824; GO:0003824|GO:0051536	-
GCA_000017945-FLGBHGLA_11410	IPR039649; IPR036188; IPR011777	Digeranylgeranylglycerophospholipid reductase, N-terminal; FAD/NAD(P)-binding domain superfamily; Geranylgeranyl reductase family	PF12831	FAD dependent oxidoreductase	GO:0016628|GO:0055114	-
GCA_000017945-FLGBHGLA_11420	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11430	IPR020058; IPR004526; IPR020059; IPR020056; IPR011035; IPR000924; IPR014729	Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain; Glutamyl-tRNA synthetase, archaeal/eukaryotic cytosolic; Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain; Ribosomal protein L25/Gln-tRNA synthetase, N-terminal; Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain superfamily; Glutamyl/glutaminyl-tRNA synthetase; Rossmann-like alpha/beta/alpha sandwich fold	PF00749; PF03950	tRNA synthetases class I (E and Q), catalytic domain; tRNA synthetases class I (E and Q), anti-codon binding domain	GO:0004812|GO:0005524|GO:0043039; GO:0000166|GO:0004818|GO:0005524|GO:0005737|GO:0006424; GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0006418; GO:0006412; GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0043039; GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0043039; GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0043039; GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0043039; GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0043039; GO:0000166|GO:0004818|GO:0005524|GO:0005737|GO:0006424	-
GCA_000017945-FLGBHGLA_11440	IPR036249; IPR013766	Thioredoxin-like superfamily; Thioredoxin domain	PF00085	Thioredoxin	GO:0045454	-
GCA_000017945-FLGBHGLA_11450	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11460	IPR008279; IPR002192; IPR006319; IPR013815; IPR000121; IPR023151; IPR018274; IPR036637; IPR015813	PEP-utilising enzyme, mobile domain; Pyruvate phosphate dikinase, PEP/pyruvate-binding; Phosphoenolpyruvate synthase; ATP-grasp fold, subdomain 1; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, active site; Phosphohistidine domain superfamily; Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily	PF00391; PF01326; PF02896	PEP-utilising enzyme, mobile domain; Pyruvate phosphate dikinase, PEP/pyruvate binding domain; PEP-utilising enzyme, TIM barrel domain	GO:0016310|GO:0016772; GO:0005524|GO:0016301|GO:0016310; GO:0006090|GO:0008986; GO:0005524; GO:0016310|GO:0016772; GO:0006090|GO:0008986; GO:0016772; GO:0006090|GO:0008986; GO:0016310|GO:0016772; GO:0016310|GO:0016772; GO:0003824	-
GCA_000017945-FLGBHGLA_11470	IPR036390	Winged helix DNA-binding domain superfamily	-	-	-	-
GCA_000017945-FLGBHGLA_11480	IPR029063; IPR013216	S-adenosyl-L-methionine-dependent methyltransferase; Methyltransferase type 11	PF08241	Methyltransferase domain	GO:0008168	-
GCA_000017945-FLGBHGLA_11490	IPR009995	Protein of unknown function DUF1512	PF07431	Protein of unknown function (DUF1512)	-	-
GCA_000017945-FLGBHGLA_11500	IPR003593; IPR007807; IPR032672; IPR027417; IPR016181	AAA+ ATPase domain; Helicase domain; TmcA/NAT10/Kre33; P-loop containing nucleoside triphosphate hydrolase; Acyl-CoA N-acyltransferase	PF05127	Helicase	GO:0008080; GO:0008080; GO:0008080	-
GCA_000017945-FLGBHGLA_11510	IPR035069	TTHA1013/TTHA0281-like	-	-	-	-
GCA_000017945-FLGBHGLA_11520	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11530	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11540	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11550	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11560	IPR002845; IPR029028; IPR029026	tRNA ribose 2'-O-methyltransferase, aTrm56; Alpha/beta knot methyltransferases; tRNA (guanine-N1-)-methyltransferase, N-terminal	PF01994	tRNA ribose 2'-O-methyltransferase, aTrm56	GO:0002128|GO:0005737|GO:0008175; GO:0002128|GO:0005737|GO:0008175; GO:0002128|GO:0005737|GO:0008175; GO:0002128|GO:0005737|GO:0008175; GO:0002128|GO:0005737|GO:0008175	-
GCA_000017945-FLGBHGLA_11570	IPR039997; IPR017919; IPR016481; IPR002853; IPR036388; IPR036390; IPR024550	Transcription factor E; Transcription factor TFE/TFIIEalpha HTH domain; Transcription factor TFE, archaea; Transcription initiation factor IIE subunit alpha, N-terminal; Winged helix-like DNA-binding domain superfamily; Winged helix DNA-binding domain superfamily; TFIIEalpha/SarR/Rpc3 HTH domain	PF02002	TFIIE alpha subunit	GO:0043565; GO:0006355; GO:0006367; GO:0006355	-
GCA_000017945-FLGBHGLA_11580	IPR001525; IPR029063	C-5 cytosine methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase	PF00145	C-5 cytosine-specific DNA methylase	GO:0008168; GO:0008168; GO:0008168; GO:0008168; GO:0008168; GO:0008168; GO:0008168	-
GCA_000017945-FLGBHGLA_11590	IPR036663	Fumarylacetoacetase-like, C-terminal domain superfamily	-	-	GO:0003824; GO:0003824	-
GCA_000017945-FLGBHGLA_11600	IPR014428; IPR011856; IPR002732; IPR011335	Holliday junction resolvase Hjc, archaeal; tRNA endonuclease-like domain superfamily; Holliday junction resolvase Hjc; Restriction endonuclease  type II-like	PF01870	Archaeal holliday junction resolvase (hjc)	GO:0003676|GO:0004518	-
GCA_000017945-FLGBHGLA_11610	IPR019769; IPR012340; IPR022847; IPR008991; IPR001884; IPR014722; IPR013185; IPR020189	Translation elongation factor, IF5A, hypusine site; Nucleic acid-binding, OB-fold; Translation elongation factor IF5A, archaeal; Translation protein SH3-like domain superfamily; Translation elongation factor IF5A-like; Ribosomal protein L2, domain 2; Translation elongation factor, KOW-like; Translation elongation factor, IF5A C-terminal	PF08207; PF01287	Elongation factor P (EF-P) KOW-like domain; Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	GO:0003723|GO:0003746|GO:0043022|GO:0045901|GO:0045905; GO:0003723|GO:0003746|GO:0043022|GO:0045901; GO:0003723|GO:0003746|GO:0043022|GO:0045901; GO:0003723|GO:0003746|GO:0006452|GO:0043022|GO:0045901|GO:0045905; GO:0003723|GO:0003746|GO:0043022|GO:0045901; GO:0003723|GO:0003746|GO:0006452|GO:0043022|GO:0045901|GO:0045905	-
GCA_000017945-FLGBHGLA_11620	IPR019039	RNA ligase T4  Rnl1, N-terminal	PF09511	RNA ligase	-	-
GCA_000017945-FLGBHGLA_11630	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11640	IPR029467; IPR011031; IPR024673; IPR036280	C-type polyheme cytochrome OmcB; Multihaem cytochrome; Octaheme c-type cytochrome; Multiheme cytochrome superfamily	PF14522; PF11783	Cytochrome c7 and related cytochrome c; Cytochrome c bacterial	-	-
GCA_000017945-FLGBHGLA_11650	IPR014816; IPR029063	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14; S-adenosyl-L-methionine-dependent methyltransferase	PF08704	tRNA methyltransferase complex GCD14 subunit	GO:0016429|GO:0030488|GO:0031515; GO:0016429|GO:0030488|GO:0031515; GO:0016429|GO:0030488|GO:0031515; GO:0016429|GO:0030488|GO:0031515	-
GCA_000017945-FLGBHGLA_11660	IPR009260	CRISPR-associated exonuclease Csa1	PF06023	CRISPR-associated exonuclease Csa1	-	-
GCA_000017945-FLGBHGLA_11670	IPR002729	CRISPR-associated protein Cas1	PF01867	CRISPR associated protein Cas1	GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607; GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607; GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607	-
GCA_000017945-FLGBHGLA_11680	IPR021127; IPR019199	CRISPR-associated endonuclease Cas2; Virulence-associated protein D / CRISPR associated protein Cas2	PF09827	CRISPR associated protein Cas2	GO:0004521|GO:0043571; GO:0004521|GO:0043571	-
GCA_000017945-FLGBHGLA_11690	IPR011604; IPR013343; IPR022765	Exonuclease, phage-type/RecB, C-terminal; CRISPR-associated protein Cas4; Dna2/Cas4, domain of unknown function DUF83	PF01930	Domain of unknown function DUF83	-	-
GCA_000017945-FLGBHGLA_11700	IPR003607; IPR006483; IPR006674; IPR038257	HD/PDEase domain; CRISPR-associated  Cas3-type HD domain; HD domain; CRISPR-associated Cas3-type HD domain superfamily	PF01966	HD domain	-	-
GCA_000017945-FLGBHGLA_11710	IPR014001; IPR001650; IPR027417; IPR006474	Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Helicase Cas3, CRISPR-associated, core	PF00271	Helicase conserved C-terminal domain	-	-
GCA_000017945-FLGBHGLA_11720	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11730	IPR013422	CRISPR-associated protein Cas5, N-terminal	-	-	-	-
GCA_000017945-FLGBHGLA_11740	IPR010154; IPR002764	CRISPR-associated protein Cas7/Cst2/DevR; CRISPR-associated protein Cas7/Cst2/DevR, subtype I-a/Apern	PF01905	CRISPR-associated negative auto-regulator DevR/Csa2	-	-
GCA_000017945-FLGBHGLA_11750	IPR010157	CRISPR type I-A/APERN-associated protein Csa5	PF09702	CRISPR-associated protein (Cas_Csa5)	-	-
GCA_000017945-FLGBHGLA_11760	IPR036388; IPR002831; IPR011991; IPR036390	Winged helix-like DNA-binding domain superfamily; Transcription regulator TrmB, N-terminal; ArsR-like helix-turn-helix domain; Winged helix DNA-binding domain superfamily	PF01978	Sugar-specific transcriptional regulator TrmB	-	-
GCA_000017945-FLGBHGLA_11770	IPR020568; IPR008269; IPR014721	Ribosomal protein S5 domain 2-type fold; Peptidase S16, Lon proteolytic domain; Ribosomal protein S5 domain 2-type fold, subgroup	PF05362	Lon protease (S16) C-terminal proteolytic domain	GO:0004176|GO:0004252|GO:0006508	-
GCA_000017945-FLGBHGLA_11780	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	PF00146	NADH dehydrogenase	GO:0016020|GO:0055114; GO:0016020|GO:0055114; GO:0016020|GO:0055114	-
GCA_000017945-FLGBHGLA_11790	IPR017896; IPR010226; IPR017900	4Fe-4S ferredoxin-type, iron-sulphur binding domain; NADH-quinone oxidoreductase, chain I; 4Fe-4S ferredoxin, iron-sulphur binding, conserved site	PF12838	4Fe-4S dicluster domain	GO:0016020|GO:0016651|GO:0051539|GO:0055114	-
GCA_000017945-FLGBHGLA_11800	IPR001457	NADH:ubiquinone/plastoquinone oxidoreductase, chain 6	PF00499	NADH-ubiquinone/plastoquinone oxidoreductase chain 6	GO:0008137|GO:0055114	-
GCA_000017945-FLGBHGLA_11810	IPR039428	NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like	PF00420	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	-	-
GCA_000017945-FLGBHGLA_11820	IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit	PF00361	Proton-conducting membrane transporter	-	-
GCA_000017945-FLGBHGLA_11830	IPR011009	Protein kinase-like domain superfamily	-	-	-	-
GCA_000017945-FLGBHGLA_11840	IPR004160; IPR031157; IPR004539; IPR000795; IPR009000; IPR005225; IPR004161; IPR027417; IPR009001	Translation elongation factor EFTu/EF1A, C-terminal; Tr-type G domain, conserved site; Translation elongation factor EF1A, eukaryotic/archaeal; Transcription factor, GTP-binding domain; Translation protein, beta-barrel domain superfamily; Small GTP-binding protein domain; Translation elongation factor EFTu-like, domain 2; P-loop containing nucleoside triphosphate hydrolase; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal	PF03143; PF00009; PF03144	Elongation factor Tu C-terminal domain; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2	GO:0003746|GO:0005525|GO:0005737|GO:0006414; GO:0003924|GO:0005525; GO:0003746|GO:0005525|GO:0005737|GO:0006414; GO:0005525; GO:0003924|GO:0005525; GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525	-
GCA_000017945-FLGBHGLA_11850	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11860	IPR018033; IPR007508	D-aminoacyl-tRNA deacylase, archaea; D-aminoacyl-tRNA deacylase DtdA	PF04414	D-aminoacyl-tRNA deacylase	GO:0016788|GO:0019478|GO:0051499; GO:0016788|GO:0051499; GO:0016788|GO:0019478|GO:0051499; GO:0016788|GO:0051499	-
GCA_000017945-FLGBHGLA_11870	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11880	IPR002156; IPR036397; IPR012337	Ribonuclease H domain; Ribonuclease H superfamily; Ribonuclease H-like superfamily	PF13456	Reverse transcriptase-like	GO:0003676|GO:0004523; GO:0003676; GO:0003676|GO:0004523	-
GCA_000017945-FLGBHGLA_11890	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11900	IPR033911; IPR009080; IPR015413; IPR023458; IPR013155; IPR014729; IPR014758; IPR029038	Methioninyl-tRNA synthetase core domain; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Leucyl tRNA synthetase; Methionine-tRNA ligase, type 1; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Methionyl-tRNA synthetase; Methionyl-tRNA synthetase, Zn-domain	PF09334; PF08264	tRNA synthetases class I (M); Anticodon-binding domain of tRNA	GO:0004825|GO:0006431; GO:0004825|GO:0006431; GO:0004825|GO:0006431; GO:0004825|GO:0006431; GO:0004825|GO:0006431; GO:0004825|GO:0006431; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0004825|GO:0006431; GO:0004825; GO:0004812|GO:0006418; GO:0000166|GO:0004825|GO:0005524|GO:0005737|GO:0006431	-
GCA_000017945-FLGBHGLA_11910	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11920	IPR029055	Nucleophile aminohydrolases, N-terminal	-	-	-	-
GCA_000017945-FLGBHGLA_11930	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11940	IPR029044; IPR005835	Nucleotide-diphospho-sugar transferases; Nucleotidyl transferase domain	PF00483	Nucleotidyl transferase	GO:0009058|GO:0016779	-
GCA_000017945-FLGBHGLA_11950	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11960	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11970	IPR002478; IPR036974; IPR029402; IPR038250; IPR015947	PUA domain; PUA domain superfamily; tRNA-guanine transglycosylase, patch-forming domain C2; TGT, patch-forming C2 domain superfamily; PUA-like superfamily	PF01472; PF14810	PUA domain; Patch-forming domain C2 of tRNA-guanine transglycosylase	GO:0003723; GO:0003723; GO:0003723	-
GCA_000017945-FLGBHGLA_11980	IPR038389; IPR019151	Proteasome assembly chaperone 2 superfamily; Proteasome assembly chaperone 2	PF09754	PAC2 family	-	-
GCA_000017945-FLGBHGLA_11990	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_12000	IPR031555	DNA-directed RNA polymerase, subunit G	PF16992	DNA-directed RNA polymerase, subunit G	-	-
GCA_000017945-FLGBHGLA_12010	IPR022791	Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD	PF03706	Lysylphosphatidylglycerol synthase TM region	-	-
GCA_000017945-FLGBHGLA_12020	IPR019217	Protein of unknown function DUF2118	PF09891	Uncharacterized protein conserved in archaea (DUF2118)	-	-
GCA_000017945-FLGBHGLA_12030	IPR000092; IPR008949; IPR033749	Polyprenyl synthetase; Isoprenoid synthase domain superfamily; Polyprenyl synthetase, conserved site	PF00348	Polyprenyl synthetase	GO:0008299	-
GCA_000017945-FLGBHGLA_12040	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_12050	IPR027417; IPR008571; IPR002789	P-loop containing nucleoside triphosphate hydrolase; Helicase HerA; Helicase HerA, central domain	PF01935	Domain of unknown function DUF87	-	-
GCA_000017945-FLGBHGLA_12060	IPR036866; IPR001279	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like; Metallo-beta-lactamase	PF12706	Beta-lactamase superfamily domain	-	-
GCA_000017945-FLGBHGLA_12070	IPR013701; IPR001650; IPR017170; IPR014001; IPR027417; IPR011545	DEAD/H associated; Helicase, C-terminal; Lhr-like ATP-dependent RNA helicase, predicted; Helicase superfamily 1/2, ATP-binding domain; P-loop containing nucleoside triphosphate hydrolase; DEAD/DEAH box helicase domain	PF08494; PF00271; PF00270	DEAD/H associated; Helicase conserved C-terminal domain; DEAD/DEAH box helicase	GO:0005524|GO:0016818; GO:0005524|GO:0016818; GO:0003676|GO:0005524	-
GCA_000017945-FLGBHGLA_12080	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_12090	IPR023002; IPR016205; IPR032837	Glycerol-1-phosphate dehydrogenase, archaea; Glycerol dehydrogenase; Glycerol-1-phosphate dehydrogenase	PF13685	Iron-containing alcohol dehydrogenase	GO:0050492|GO:0055114; GO:0016614|GO:0046872|GO:0055114; GO:0016614|GO:0046872|GO:0055114; GO:0050492|GO:0055114	-
